,Id,recursion
37771,75595,
37772,75597,
37773,75598,76129548195427.0
37774,75603,
37775,75605,
37776,75612,
37777,75613,
37778,75614,
37779,75619,
37780,75621,
37781,75624,26896.0
37782,75626,
37783,75627,
37784,75628,
37785,75629,
37786,75630,
37787,75632,
37788,75635,
37789,75637,62749602744.0
37790,75641,
37791,75643,
37792,75645,
37793,75647,
37794,75649,
37795,75650,
37796,75651,
37797,75653,
37798,75654,
37799,75655,
37800,75660,
37801,75661,
37802,75662,
37803,75663,
37804,75668,
37805,75670,
37806,75674,
37807,75675,4744.0
37808,75677,
37809,75678,
37810,75681,
37811,75682,
37812,75684,
37813,75687,
37814,75689,
37815,75691,
37816,75693,
37817,75703,
37818,75704,
37819,75705,
37820,75706,
37821,75707,
37822,75708,
37823,75709,
37824,75711,
37825,75712,
37826,75714,185263315578333.0
37827,75717,
37828,75719,
37829,75722,
37830,75724,
37831,75725,
37832,75729,1.5496581237195098e+17
37833,75731,
37834,75733,
37835,75734,
37836,75735,
37837,75737,
37838,75739,
37839,75742,
37840,75744,
37841,75746,
37842,75747,
37843,75749,
37844,75750,74.0
37845,75753,
37846,75757,
37847,75760,119.0
37848,75766,
37849,75770,
37850,75771,
37851,75775,
37852,75776,2302.0
37853,75777,
37854,75778,
37855,75779,
37856,75783,
37857,75786,
37858,75789,
37859,75791,
37860,75794,
37861,75797,
37862,75798,0.0
37863,75799,
37864,75802,
37865,75804,
37866,75806,
37867,75807,
37868,75814,
37869,75815,
37870,75818,1679.0
37871,75822,
37872,75824,
37873,75825,3606.0
37874,75827,1313131313131313.0
37875,75829,
37876,75833,
37877,75834,
37878,75835,
37879,75841,
37880,75844,
37881,75849,
37882,75851,
37883,75853,
37884,75854,
37885,75859,
37886,75860,
37887,75861,
37888,75862,
37889,75863,
37890,75868,
37891,75869,
37892,75871,
37893,75873,
37894,75878,
37895,75880,
37896,75883,
37897,75885,
37898,75890,
37899,75892,
37900,75893,
37901,75895,
37902,75897,
37903,75898,
37904,75899,
37905,75903,155514078313677.0
37906,75904,
37907,75906,
37908,75907,
37909,75911,
37910,75916,
37911,75917,
37912,75920,
37913,75921,
37914,75922,
37915,75923,
37916,75929,
37917,75930,
37918,75931,270162504104886.0
37919,75932,
37920,75935,
37921,75936,
37922,75937,
37923,75938,
37924,75941,
37925,75942,
37926,75943,
37927,75945,1907348632812500.0
37928,75947,
37929,75948,
37930,75949,
37931,75954,
37932,75957,
37933,75958,
37934,75959,
37935,75960,
37936,75963,
37937,75965,
37938,75967,
37939,75968,
37940,75971,
37941,75974,
37942,75976,
37943,75978,
37944,75979,
37945,75981,48.0
37946,75983,197.0
37947,75985,
37948,75986,
37949,75987,
37950,75988,
37951,75989,
37952,75990,
37953,75991,
37954,75995,36236725.0
37955,75997,
37956,75998,
37957,75999,
37958,76001,
37959,76002,
37960,76003,
37961,76004,
37962,76005,
37963,76006,
37964,76013,31628466.0
37965,76014,
37966,76015,
37967,76020,
37968,76022,
37969,76023,
37970,76024,150.0
37971,76025,
37972,76026,
37973,76027,
37974,76028,
37975,76029,
37976,76031,
37977,76032,
37978,76033,
37979,76035,
37980,76036,
37981,76038,
37982,76041,
37983,76045,
37984,76048,
37985,76050,7802519549.0
37986,76051,
37987,76054,
37988,76056,
37989,76058,
37990,76062,
37991,76063,
37992,76065,
37993,76067,
37994,76069,
37995,76071,
37996,76072,
37997,76073,
37998,76075,
37999,76076,
38000,76077,
38001,76080,
38002,76083,
38003,76085,195757315.0
38004,76086,
38005,76088,
38006,76091,
38007,76094,
38008,76097,
38009,76099,
38010,76100,15200538791936.0
38011,76102,
38012,76104,
38013,76105,
38014,76106,
38015,76107,
38016,76109,
38017,76110,
38018,76111,
38019,76113,
38020,76115,
38021,76116,
38022,76119,
38023,76125,
38024,76126,
38025,76128,
38026,76130,
38027,76133,
38028,76138,
38029,76141,
38030,76143,
38031,76144,
38032,76146,
38033,76147,
38034,76149,
38035,76150,86.0
38036,76152,
38037,76153,
38038,76155,
38039,76156,
38040,76157,
38041,76158,
38042,76160,
38043,76162,
38044,76163,
38045,76164,
38046,76165,
38047,76168,
38048,76171,
38049,76172,
38050,76173,
38051,76174,
38052,76175,
38053,76178,
38054,76179,
38055,76182,
38056,76183,
38057,76185,
38058,76188,
38059,76189,35184384671745.0
38060,76190,
38061,76191,
38062,76194,33935065088.0
38063,76195,
38064,76197,
38065,76198,
38066,76199,
38067,76201,
38068,76202,
38069,76207,
38070,76208,
38071,76212,
38072,76214,
38073,76215,
38074,76219,
38075,76221,
38076,76224,
38077,76225,
38078,76229,
38079,76234,
38080,76235,
38081,76236,
38082,76238,
38083,76239,
38084,76242,
38085,76244,
38086,76246,
38087,76249,
38088,76250,
38089,76252,
38090,76253,
38091,76255,
38092,76257,
38093,76259,
38094,76261,
38095,76263,562558861802849.0
38096,76266,
38097,76267,
38098,76268,
38099,76269,
38100,76270,
38101,76272,
38102,76273,
38103,76275,
38104,76278,
38105,76279,
38106,76280,
38107,76281,
38108,76285,
38109,76286,
38110,76288,
38111,76290,
38112,76292,
38113,76293,
38114,76295,
38115,76296,
38116,76297,
38117,76300,
38118,76301,
38119,76304,
38120,76305,
38121,76306,
38122,76307,
38123,76310,33606627270.0
38124,76312,
38125,76314,
38126,76320,7.540264694058165e+18
38127,76321,
38128,76322,230655.0
38129,76323,
38130,76324,
38131,76326,
38132,76327,
38133,76330,
38134,76331,
38135,76332,6.044323850084169e+17
38136,76336,
38137,76337,
38138,76341,
38139,76344,
38140,76347,
38141,76349,
38142,76350,
38143,76351,16850.0
38144,76356,
38145,76359,
38146,76361,
38147,76364,
38148,76368,
38149,76369,
38150,76370,
38151,76371,
38152,76373,
38153,76374,
38154,76375,
38155,76376,
38156,76378,
38157,76382,
38158,76386,
38159,76387,
38160,76388,
38161,76389,
38162,76390,
38163,76395,
38164,76396,
38165,76397,
38166,76398,
38167,76399,
38168,76402,
38169,76404,
38170,76407,13060694016.0
38171,76409,
38172,76410,
38173,76414,
38174,76415,
38175,76416,
38176,76422,
38177,76423,
38178,76427,
38179,76428,
38180,76430,
38181,76431,
38182,76432,
38183,76436,
38184,76437,
38185,76441,
38186,76442,
38187,76448,
38188,76450,
38189,76452,
38190,76456,1069911935955.0
38191,76457,
38192,76459,
38193,76460,
38194,76461,
38195,76462,
38196,76463,
38197,76465,1.0
38198,76466,3421170.0
38199,76467,
38200,76470,
38201,76471,
38202,76472,
38203,76474,
38204,76476,
38205,76478,
38206,76479,
38207,76480,
38208,76481,
38209,76482,
38210,76483,
38211,76484,
38212,76487,
38213,76488,
38214,76491,
38215,76494,
38216,76497,153.0
38217,76502,
38218,76503,
38219,76505,
38220,76508,
38221,76511,15173138.0
38222,76515,
38223,76517,
38224,76518,
38225,76519,149.0
38226,76523,
38227,76525,
38228,76527,
38229,76528,
38230,76529,
38231,76530,
38232,76532,73.0
38233,76533,
38234,76536,
38235,76537,
38236,76538,
38237,76540,
38238,76543,259716176580.0
38239,76545,
38240,76548,
38241,76549,
38242,76556,23804.0
38243,76559,
38244,76560,
38245,76564,
38246,76565,
38247,76569,41.0
38248,76572,
38249,76574,
38250,76575,
38251,76576,
38252,76578,
38253,76581,
38254,76582,
38255,76583,
38256,76585,
38257,76587,
38258,76592,
38259,76595,
38260,76597,
38261,76599,1.0
38262,76606,
38263,76607,
38264,76609,
38265,76610,
38266,76614,
38267,76616,
38268,76621,
38269,76626,
38270,76628,
38271,76630,
38272,76631,
38273,76632,
38274,76633,
38275,76634,
38276,76644,
38277,76646,
38278,76648,
38279,76649,
38280,76654,
38281,76657,
38282,76661,
38283,76662,
38284,76663,
38285,76664,
38286,76667,
38287,76668,
38288,76669,
38289,76671,
38290,76672,76069501250.0
38291,76675,
38292,76676,
38293,76677,
38294,76679,
38295,76681,
38296,76683,
38297,76685,
38298,76689,
38299,76690,
38300,76691,3158198551.0
38301,76692,
38302,76693,
38303,76694,
38304,76695,204284540899.0
38305,76696,
38306,76698,
38307,76700,
38308,76702,
38309,76705,
38310,76709,
38311,76713,
38312,76714,53316291172.0
38313,76717,
38314,76718,
38315,76720,
38316,76726,
38317,76728,
38318,76730,
38319,76731,
38320,76735,
38321,76739,1.0
38322,76741,
38323,76743,
38324,76744,26113401159680.0
38325,76747,
38326,76749,
38327,76751,
38328,76761,
38329,76764,11209355.0
38330,76765,
38331,76766,
38332,76767,
38333,76768,360586.0
38334,76770,
38335,76772,
38336,76773,
38337,76776,
38338,76777,
38339,76779,
38340,76781,
38341,76782,
38342,76783,
38343,76785,
38344,76788,
38345,76789,
38346,76790,
38347,76791,
38348,76794,
38349,76798,
38350,76799,
38351,76800,
38352,76803,
38353,76805,
38354,76806,
38355,76807,153.0
38356,76812,
38357,76814,
38358,76817,
38359,76822,
38360,76823,
38361,76824,
38362,76827,
38363,76828,878.0
38364,76829,
38365,76831,16895964987721.0
38366,76833,
38367,76835,
38368,76842,
38369,76845,
38370,76849,
38371,76851,
38372,76853,
38373,76854,
38374,76856,
38375,76862,
38376,76863,
38377,76864,
38378,76865,
38379,76866,
38380,76868,
38381,76870,
38382,76871,
38383,76875,
38384,76876,
38385,76879,
38386,76880,
38387,76881,
38388,76888,
38389,76890,
38390,76891,
38391,76893,
38392,76894,
38393,76895,
38394,76896,4.0
38395,76897,
38396,76899,
38397,76900,
38398,76901,
38399,76904,
38400,76905,
38401,76906,
38402,76909,
38403,76913,
38404,76915,
38405,76917,
38406,76918,
38407,76919,
38408,76921,
38409,76926,
38410,76928,
38411,76929,
38412,76934,2396.0
38413,76936,
38414,76937,2581.0
38415,76940,
38416,76942,
38417,76943,
38418,76945,
38419,76946,
38420,76948,
38421,76949,
38422,76952,382242212551.0
38423,76954,
38424,76956,
38425,76958,
38426,76961,
38427,76962,
38428,76963,
38429,76966,
38430,76967,
38431,76968,10774.0
38432,76971,
38433,76972,
38434,76974,
38435,76975,
38436,76978,
38437,76979,64.0
38438,76983,
38439,76985,
38440,76987,0.0
38441,76989,
38442,76991,
38443,76992,
38444,76995,
38445,76996,
38446,76998,
38447,77001,
38448,77003,
38449,77004,
38450,77008,
38451,77012,
38452,77014,
38453,77015,
38454,77017,
38455,77019,
38456,77021,
38457,77024,
38458,77025,1110495.0
38459,77026,
38460,77028,
38461,77030,
38462,77036,
38463,77038,
38464,77039,
38465,77041,
38466,77042,
38467,77043,
38468,77044,
38469,77045,
38470,77047,
38471,77048,
38472,77049,
38473,77050,
38474,77051,
38475,77052,
38476,77053,
38477,77056,169714.0
38478,77057,
38479,77061,1674.0
38480,77062,
38481,77063,
38482,77065,
38483,77066,3480.0
38484,77068,
38485,77072,
38486,77076,
38487,77077,
38488,77079,
38489,77083,
38490,77084,
38491,77085,
38492,77089,
38493,77090,
38494,77091,114.0
38495,77092,
38496,77096,
38497,77097,
38498,77098,
38499,77099,
38500,77100,
38501,77101,
38502,77105,
38503,77108,
38504,77109,
38505,77111,
38506,77114,
38507,77115,
38508,77117,
38509,77119,
38510,77123,
38511,77124,
38512,77125,
38513,77126,
38514,77128,
38515,77129,
38516,77130,
38517,77131,
38518,77132,
38519,77133,
38520,77137,
38521,77139,
38522,77140,
38523,77141,
38524,77144,
38525,77147,
38526,77148,
38527,77149,
38528,77151,
38529,77156,1.0
38530,77157,
38531,77158,
38532,77160,
38533,77161,
38534,77163,
38535,77165,721032579.0
38536,77166,
38537,77168,
38538,77169,
38539,77172,
38540,77173,
38541,77178,
38542,77179,
38543,77181,2.3335214333671834e+18
38544,77184,
38545,77191,98809536.0
38546,77195,
38547,77200,
38548,77202,
38549,77204,
38550,77205,
38551,77210,
38552,77211,
38553,77213,
38554,77216,
38555,77217,
38556,77219,
38557,77223,
38558,77224,
38559,77226,
38560,77227,
38561,77229,
38562,77230,
38563,77233,
38564,77236,
38565,77238,
38566,77239,
38567,77244,
38568,77245,
38569,77246,
38570,77247,
38571,77248,
38572,77249,
38573,77250,
38574,77257,
38575,77260,
38576,77263,
38577,77264,
38578,77267,
38579,77268,0.0
38580,77270,13.0
38581,77271,
38582,77273,
38583,77276,
38584,77277,
38585,77279,
38586,77280,
38587,77281,
38588,77284,
38589,77285,
38590,77286,
38591,77287,
38592,77288,
38593,77289,
38594,77290,
38595,77291,218.0
38596,77292,3442.0
38597,77294,
38598,77295,
38599,77297,
38600,77298,
38601,77299,
38602,77300,
38603,77301,
38604,77304,
38605,77307,
38606,77310,
38607,77314,
38608,77321,
38609,77322,
38610,77324,
38611,77325,
38612,77326,
38613,77328,
38614,77331,
38615,77333,
38616,77334,
38617,77336,
38618,77337,
38619,77340,
38620,77341,
38621,77343,
38622,77348,
38623,77349,
38624,77350,
38625,77351,
38626,77353,
38627,77354,
38628,77355,
38629,77356,
38630,77357,
38631,77359,
38632,77360,
38633,77361,
38634,77362,1.0
38635,77365,
38636,77366,179.0
38637,77367,
38638,77371,
38639,77372,
38640,77373,
38641,77374,
38642,77378,
38643,77379,
38644,77381,
38645,77382,
38646,77386,
38647,77389,
38648,77392,
38649,77393,
38650,77394,
38651,77396,61.0
38652,77397,
38653,77399,
38654,77400,
38655,77402,
38656,77405,
38657,77407,
38658,77410,
38659,77413,
38660,77414,
38661,77415,
38662,77416,
38663,77418,
38664,77420,
38665,77422,
38666,77426,
38667,77429,
38668,77430,
38669,77431,
38670,77432,
38671,77436,
38672,77437,
38673,77439,
38674,77443,
38675,77444,
38676,77448,
38677,77451,99.0
38678,77458,
38679,77462,
38680,77463,
38681,77466,
38682,77470,
38683,77471,
38684,77472,
38685,77473,
38686,77475,
38687,77476,153.0
38688,77477,-1.0
38689,77478,
38690,77479,
38691,77480,
38692,77483,
38693,77484,
38694,77485,
38695,77488,
38696,77489,
38697,77490,
38698,77491,
38699,77495,260852735.0
38700,77499,
38701,77500,
38702,77503,
38703,77505,
38704,77508,
38705,77510,
38706,77512,
38707,77513,
38708,77516,
38709,77519,
38710,77521,
38711,77528,1.0
38712,77530,
38713,77531,
38714,77534,
38715,77537,
38716,77538,
38717,77539,
38718,77540,
38719,77542,
38720,77543,
38721,77545,
38722,77546,
38723,77547,
38724,77548,
38725,77549,
38726,77550,
38727,77551,
38728,77553,
38729,77554,
38730,77555,
38731,77563,
38732,77566,
38733,77567,
38734,77568,
38735,77569,2025.0
38736,77571,
38737,77573,
38738,77575,
38739,77576,
38740,77577,
38741,77580,
38742,77582,
38743,77583,
38744,77585,
38745,77590,
38746,77591,
38747,77593,
38748,77596,
38749,77602,
38750,77603,
38751,77606,
38752,77608,
38753,77611,
38754,77612,
38755,77619,
38756,77627,
38757,77628,
38758,77631,
38759,77632,
38760,77635,
38761,77637,281757406247137.0
38762,77639,
38763,77640,
38764,77641,
38765,77645,
38766,77649,
38767,77650,
38768,77652,
38769,77653,
38770,77654,
38771,77656,
38772,77657,
38773,77659,
38774,77660,
38775,77662,
38776,77664,
38777,77667,
38778,77668,8.0
38779,77669,
38780,77670,
38781,77674,
38782,77679,
38783,77680,
38784,77682,
38785,77684,1289792038765742.0
38786,77685,
38787,77687,
38788,77691,7.0
38789,77694,
38790,77695,
38791,77697,
38792,77698,
38793,77699,
38794,77701,
38795,77702,
38796,77706,
38797,77708,
38798,77710,
38799,77711,
38800,77712,7.006302246093749e+18
38801,77713,2870.0
38802,77715,
38803,77717,
38804,77720,
38805,77721,
38806,77723,
38807,77725,
38808,77726,
38809,77727,
38810,77729,
38811,77730,
38812,77731,
38813,77732,
38814,77734,
38815,77737,
38816,77741,
38817,77742,
38818,77748,11041595.0
38819,77750,
38820,77751,
38821,77752,
38822,77753,
38823,77754,
38824,77755,
38825,77756,
38826,77758,
38827,77759,
38828,77760,
38829,77762,
38830,77763,
38831,77771,
38832,77772,
38833,77774,
38834,77775,71.0
38835,77776,
38836,77777,
38837,77778,
38838,77779,
38839,77783,
38840,77785,
38841,77786,
38842,77788,
38843,77789,
38844,77791,
38845,77792,
38846,77793,100810.0
38847,77796,692256.0
38848,77798,
38849,77799,
38850,77803,
38851,77805,
38852,77806,
38853,77807,89.0
38854,77812,
38855,77813,
38856,77814,
38857,77818,
38858,77819,
38859,77820,
38860,77822,
38861,77824,
38862,77829,
38863,77830,
38864,77833,
38865,77834,
38866,77835,
38867,77836,
38868,77837,
38869,77838,
38870,77843,
38871,77844,
38872,77845,
38873,77849,
38874,77851,
38875,77853,
38876,77854,260115.0
38877,77855,3.0
38878,77857,
38879,77863,
38880,77864,2e+17
38881,77868,
38882,77869,4.118062676693856e+16
38883,77872,
38884,77873,
38885,77874,
38886,77876,
38887,77878,
38888,77879,
38889,77880,
38890,77881,
38891,77883,
38892,77884,
38893,77888,
38894,77889,
38895,77890,24144289.0
38896,77891,
38897,77893,
38898,77894,
38899,77897,
38900,77898,
38901,77900,
38902,77901,
38903,77902,
38904,77905,1009.0
38905,77906,
38906,77908,
38907,77909,
38908,77910,
38909,77913,
38910,77914,
38911,77916,
38912,77919,
38913,77921,
38914,77922,118800.0
38915,77923,
38916,77926,
38917,77929,
38918,77930,-6.0
38919,77933,
38920,77934,
38921,77936,
38922,77937,
38923,77939,971826516645083.0
38924,77940,
38925,77941,
38926,77942,
38927,77944,
38928,77945,
38929,77946,1372118148162630.0
38930,77949,
38931,77952,
38932,77956,
38933,77957,
38934,77958,
38935,77959,
38936,77961,
38937,77964,
38938,77969,
38939,77970,
38940,77973,
38941,77974,
38942,77975,
38943,77977,
38944,77979,30423.0
38945,77980,
38946,77981,
38947,77982,
38948,77983,
38949,77984,
38950,77985,39.0
38951,77986,
38952,77987,
38953,77988,
38954,77994,
38955,77996,
38956,78000,
38957,78001,
38958,78004,-275049240.0
38959,78007,
38960,78008,
38961,78009,
38962,78010,
38963,78014,
38964,78015,
38965,78017,
38966,78019,
38967,78023,
38968,78025,
38969,78027,
38970,78029,
38971,78030,
38972,78031,
38973,78033,41.0
38974,78035,
38975,78037,572204583050785.0
38976,78040,
38977,78042,
38978,78045,
38979,78046,
38980,78047,
38981,78048,
38982,78052,3.8033315093183296e+17
38983,78053,3.713866823817493e+17
38984,78058,
38985,78061,
38986,78062,
38987,78063,
38988,78065,
38989,78068,
38990,78069,
38991,78071,
38992,78073,
38993,78074,
38994,78077,
38995,78080,
38996,78081,
38997,78082,
38998,78083,
38999,78085,
39000,78087,1360.0
39001,78088,
39002,78089,
39003,78090,
39004,78091,
39005,78092,
39006,78093,
39007,78095,
39008,78100,85.0
39009,78101,
39010,78102,
39011,78104,
39012,78105,
39013,78111,
39014,78113,
39015,78114,
39016,78115,
39017,78116,
39018,78117,
39019,78118,
39020,78119,
39021,78120,
39022,78123,
39023,78124,2952.0
39024,78128,
39025,78129,
39026,78130,
39027,78131,
39028,78134,
39029,78138,
39030,78139,
39031,78140,
39032,78141,
39033,78142,
39034,78143,
39035,78144,
39036,78147,
39037,78151,
39038,78152,
39039,78154,
39040,78155,
39041,78156,
39042,78160,
39043,78164,
39044,78165,
39045,78167,
39046,78168,
39047,78170,
39048,78171,
39049,78172,
39050,78173,
39051,78175,
39052,78176,
39053,78181,
39054,78185,
39055,78187,234.0
39056,78192,
39057,78195,
39058,78196,
39059,78197,
39060,78200,
39061,78202,
39062,78203,
39063,78206,
39064,78210,
39065,78211,
39066,78212,
39067,78214,1.0
39068,78216,
39069,78218,
39070,78220,
39071,78221,
39072,78222,
39073,78223,635466457083.0
39074,78224,
39075,78226,
39076,78227,
39077,78228,
39078,78230,
39079,78234,
39080,78235,
39081,78236,
39082,78237,
39083,78238,
39084,78242,
39085,78243,
39086,78247,
39087,78249,
39088,78250,
39089,78252,
39090,78254,
39091,78255,
39092,78258,
39093,78261,34440.0
39094,78262,
39095,78268,
39096,78269,
39097,78270,
39098,78277,
39099,78279,
39100,78280,
39101,78282,
39102,78285,
39103,78287,
39104,78288,
39105,78291,230895546024.0
39106,78292,
39107,78293,
39108,78295,
39109,78296,
39110,78299,
39111,78301,
39112,78304,
39113,78307,
39114,78314,
39115,78316,
39116,78318,
39117,78319,
39118,78320,
39119,78322,
39120,78327,
39121,78328,
39122,78330,
39123,78331,149981391341568.0
39124,78332,
39125,78334,
39126,78335,
39127,78336,
39128,78344,
39129,78345,
39130,78346,
39131,78351,
39132,78352,
39133,78353,
39134,78354,2399767407446977.0
39135,78357,
39136,78358,
39137,78359,
39138,78362,
39139,78365,
39140,78367,
39141,78370,
39142,78371,
39143,78378,
39144,78380,
39145,78382,
39146,78383,
39147,78386,
39148,78388,
39149,78390,
39150,78392,
39151,78394,
39152,78395,47727298111.0
39153,78396,
39154,78398,
39155,78400,
39156,78402,
39157,78405,
39158,78407,
39159,78411,
39160,78412,
39161,78415,2311.0
39162,78417,
39163,78419,
39164,78420,
39165,78422,
39166,78423,
39167,78425,
39168,78430,
39169,78432,
39170,78433,
39171,78434,
39172,78436,
39173,78437,
39174,78440,
39175,78442,
39176,78443,96631265.0
39177,78446,
39178,78447,3.41146370730004e+19
39179,78448,
39180,78449,
39181,78451,
39182,78454,
39183,78456,
39184,78457,
39185,78458,
39186,78459,
39187,78460,
39188,78462,13.0
39189,78463,
39190,78468,
39191,78471,
39192,78473,
39193,78475,
39194,78476,
39195,78477,
39196,78481,
39197,78482,
39198,78488,
39199,78491,2819.0
39200,78492,
39201,78494,
39202,78495,
39203,78496,
39204,78498,
39205,78501,
39206,78503,
39207,78506,
39208,78507,
39209,78508,
39210,78510,
39211,78511,
39212,78512,12321.0
39213,78513,
39214,78516,
39215,78517,
39216,78519,
39217,78524,
39218,78526,
39219,78527,
39220,78529,
39221,78530,
39222,78531,
39223,78533,
39224,78535,
39225,78538,
39226,78539,
39227,78540,
39228,78541,
39229,78543,
39230,78548,
39231,78550,
39232,78552,3.3279052880069645e+17
39233,78555,
39234,78556,
39235,78560,
39236,78561,
39237,78562,
39238,78564,
39239,78566,27426003.0
39240,78568,7.166025021972707e+17
39241,78570,
39242,78572,
39243,78573,2.0
39244,78574,170380742.0
39245,78576,
39246,78578,57543135.0
39247,78580,107.0
39248,78588,
39249,78589,
39250,78591,
39251,78592,
39252,78594,
39253,78595,
39254,78598,
39255,78599,
39256,78600,
39257,78601,
39258,78602,
39259,78604,
39260,78605,
39261,78607,
39262,78609,
39263,78611,
39264,78612,
39265,78617,
39266,78621,
39267,78622,
39268,78624,
39269,78625,
39270,78628,
39271,78630,
39272,78635,
39273,78638,
39274,78640,
39275,78645,
39276,78649,
39277,78650,
39278,78651,
39279,78652,
39280,78653,
39281,78655,
39282,78656,
39283,78657,
39284,78659,
39285,78661,
39286,78662,
39287,78664,
39288,78665,
39289,78667,
39290,78670,
39291,78671,
39292,78672,
39293,78674,
39294,78675,
39295,78676,
39296,78677,
39297,78678,
39298,78681,
39299,78685,420.0
39300,78686,
39301,78687,857395.0
39302,78688,3.0
39303,78689,
39304,78691,
39305,78693,
39306,78694,3.122495741643544e+17
39307,78695,
39308,78697,
39309,78698,
39310,78701,
39311,78708,
39312,78709,
39313,78710,
39314,78711,
39315,78714,
39316,78716,
39317,78720,
39318,78722,
39319,78723,
39320,78724,
39321,78726,
39322,78727,633.0
39323,78729,
39324,78732,
39325,78733,
39326,78735,
39327,78736,12803562326001.0
39328,78737,
39329,78743,
39330,78748,
39331,78749,
39332,78750,
39333,78751,
39334,78753,
39335,78754,
39336,78755,
39337,78757,
39338,78758,
39339,78760,14114802199681.0
39340,78762,
39341,78765,
39342,78766,
39343,78767,
39344,78768,
39345,78769,182.0
39346,78770,
39347,78771,
39348,78772,
39349,78776,
39350,78779,
39351,78781,
39352,78784,199.0
39353,78785,
39354,78786,
39355,78787,
39356,78788,
39357,78793,
39358,78794,
39359,78795,
39360,78796,
39361,78797,
39362,78798,
39363,78799,
39364,78803,
39365,78804,
39366,78805,
39367,78808,
39368,78810,
39369,78811,
39370,78812,
39371,78813,
39372,78814,
39373,78816,
39374,78820,
39375,78821,
39376,78824,
39377,78827,
39378,78828,
39379,78829,
39380,78830,
39381,78831,
39382,78832,2820258083676240.0
39383,78833,
39384,78835,
39385,78838,
39386,78839,
39387,78842,
39388,78843,
39389,78845,
39390,78846,271731700422002.0
39391,78851,
39392,78853,
39393,78856,
39394,78857,
39395,78862,
39396,78864,
39397,78865,
39398,78866,
39399,78868,5014160146372081.0
39400,78872,
39401,78873,
39402,78874,
39403,78876,
39404,78878,
39405,78881,
39406,78883,
39407,78884,
39408,78885,
39409,78886,
39410,78887,
39411,78889,
39412,78890,
39413,78891,346346162749440.0
39414,78892,16255.0
39415,78897,
39416,78899,
39417,78901,40141990468066.0
39418,78902,
39419,78905,
39420,78907,4.539120965488034e+17
39421,78909,
39422,78910,
39423,78911,
39424,78913,
39425,78914,
39426,78915,
39427,78920,162568.0
39428,78921,
39429,78924,
39430,78930,
39431,78933,
39432,78934,
39433,78936,
39434,78943,
39435,78944,
39436,78945,
39437,78946,
39438,78947,
39439,78948,
39440,78949,
39441,78950,
39442,78951,
39443,78957,
39444,78958,
39445,78960,
39446,78962,
39447,78968,
39448,78969,
39449,78980,
39450,78981,
39451,78982,
39452,78983,
39453,78985,
39454,78987,
39455,78990,1371065953050204.0
39456,78992,
39457,78993,295825368.0
39458,78994,
39459,78997,
39460,79001,
39461,79004,
39462,79006,
39463,79009,
39464,79011,33318250753.0
39465,79013,
39466,79015,
39467,79016,
39468,79018,
39469,79019,
39470,79020,
39471,79024,
39472,79025,
39473,79026,
39474,79031,
39475,79036,
39476,79037,
39477,79039,
39478,79041,
39479,79042,
39480,79047,
39481,79048,
39482,79055,
39483,79056,
39484,79057,
39485,79059,
39486,79061,
39487,79062,
39488,79063,
39489,79064,
39490,79065,
39491,79067,
39492,79070,
39493,79073,
39494,79074,89.0
39495,79077,
39496,79078,
39497,79079,1.2065825708695392e+19
39498,79082,
39499,79087,
39500,79098,
39501,79101,
39502,79103,
39503,79104,
39504,79106,
39505,79107,
39506,79110,34961521.0
39507,79112,
39508,79115,
39509,79116,
39510,79117,1.3728127860867072e+16
39511,79118,
39512,79123,
39513,79125,
39514,79127,
39515,79128,
39516,79132,
39517,79133,
39518,79136,
39519,79141,2.460069771480069e+17
39520,79142,
39521,79143,
39522,79148,
39523,79150,
39524,79151,
39525,79152,
39526,79158,
39527,79160,
39528,79162,
39529,79169,
39530,79171,
39531,79173,
39532,79174,
39533,79175,
39534,79177,
39535,79179,
39536,79180,
39537,79185,
39538,79186,
39539,79188,
39540,79189,9.255630519967453e+21
39541,79190,
39542,79191,
39543,79193,
39544,79196,
39545,79197,
39546,79198,
39547,79201,
39548,79202,
39549,79204,
39550,79205,
39551,79207,
39552,79208,
39553,79211,
39554,79213,
39555,79214,
39556,79216,
39557,79219,
39558,79220,
39559,79224,
39560,79225,
39561,79226,
39562,79232,
39563,79237,545223274608.0
39564,79238,
39565,79241,
39566,79248,
39567,79251,
39568,79252,206173949583790.0
39569,79253,
39570,79254,
39571,79257,
39572,79258,
39573,79259,6.0
39574,79260,
39575,79261,
39576,79263,
39577,79265,
39578,79266,
39579,79268,
39580,79269,
39581,79272,26828733231.0
39582,79273,
39583,79280,
39584,79281,
39585,79285,
39586,79286,
39587,79289,
39588,79290,
39589,79293,709898671705906.0
39590,79294,
39591,79295,
39592,79301,
39593,79305,
39594,79306,
39595,79310,
39596,79311,11012937.0
39597,79312,357.0
39598,79317,54.0
39599,79318,
39600,79321,
39601,79322,
39602,79323,
39603,79324,
39604,79326,
39605,79329,
39606,79331,
39607,79333,
39608,79334,
39609,79335,562154046.0
39610,79337,
39611,79339,
39612,79342,
39613,79345,
39614,79346,
39615,79347,
39616,79350,
39617,79351,
39618,79353,
39619,79354,
39620,79357,
39621,79358,
39622,79359,
39623,79360,
39624,79361,
39625,79363,
39626,79364,
39627,79371,
39628,79372,
39629,79374,
39630,79375,
39631,79376,
39632,79377,
39633,79378,
39634,79380,
39635,79382,
39636,79387,
39637,79388,
39638,79389,16384.0
39639,79390,
39640,79392,
