,Id,recursion
36383,72818,
36384,72819,
36385,72822,
36386,72824,
36387,72825,
36388,72826,
36389,72829,
36390,72830,
36391,72833,
36392,72834,
36393,72836,
36394,72839,
36395,72842,
36396,72843,
36397,72846,
36398,72850,
36399,72852,
36400,72854,261.0
36401,72855,
36402,72858,
36403,72860,
36404,72862,
36405,72866,
36406,72868,
36407,72869,
36408,72870,
36409,72873,
36410,72877,
36411,72878,
36412,72884,
36413,72885,7736.0
36414,72886,
36415,72887,
36416,72889,
36417,72890,
36418,72891,
36419,72892,
36420,72894,
36421,72895,
36422,72899,
36423,72900,
36424,72901,
36425,72902,
36426,72903,2.274511628246822e+18
36427,72904,
36428,72906,
36429,72907,
36430,72908,
36431,72911,
36432,72912,
36433,72913,
36434,72919,
36435,72921,
36436,72923,
36437,72925,
36438,72928,
36439,72929,
36440,72930,
36441,72932,
36442,72935,
36443,72938,
36444,72939,
36445,72940,
36446,72941,
36447,72942,
36448,72943,
36449,72944,
36450,72946,
36451,72948,
36452,72949,
36453,72950,
36454,72954,
36455,72956,
36456,72958,
36457,72964,
36458,72967,
36459,72969,
36460,72970,
36461,72973,
36462,72979,
36463,72982,52205852195.0
36464,72984,
36465,72985,
36466,72986,
36467,72987,
36468,72989,
36469,72991,
36470,72993,
36471,72998,
36472,72999,338.0
36473,73000,
36474,73003,
36475,73004,1.667718169966657e+17
36476,73007,
36477,73009,
36478,73010,
36479,73013,
36480,73015,0.0
36481,73020,
36482,73021,
36483,73022,5.764931916554418e+17
36484,73028,
36485,73031,
36486,73032,
36487,73034,
36488,73035,
36489,73036,
36490,73037,
36491,73038,
36492,73039,
36493,73040,
36494,73045,
36495,73047,
36496,73048,
36497,73051,
36498,73053,
36499,73057,
36500,73061,
36501,73063,
36502,73065,240.0
36503,73066,
36504,73071,
36505,73072,
36506,73073,
36507,73075,
36508,73077,
36509,73078,
36510,73082,
36511,73083,
36512,73084,
36513,73087,
36514,73089,
36515,73091,
36516,73092,
36517,73093,
36518,73095,
36519,73097,
36520,73099,
36521,73100,
36522,73101,
36523,73103,42.0
36524,73106,
36525,73108,
36526,73111,
36527,73112,
36528,73113,
36529,73115,
36530,73116,
36531,73117,
36532,73118,
36533,73119,
36534,73121,
36535,73124,
36536,73127,
36537,73131,
36538,73132,
36539,73133,
36540,73137,
36541,73139,
36542,73141,
36543,73144,
36544,73146,
36545,73147,
36546,73148,
36547,73149,
36548,73150,
36549,73151,
36550,73152,
36551,73153,
36552,73154,
36553,73158,
36554,73159,
36555,73161,
36556,73163,
36557,73165,
36558,73166,
36559,73168,
36560,73171,
36561,73173,
36562,73174,
36563,73175,
36564,73177,
36565,73179,
36566,73180,
36567,73181,
36568,73182,
36569,73183,
36570,73184,
36571,73185,
36572,73189,
36573,73190,
36574,73191,
36575,73193,
36576,73194,
36577,73196,
36578,73197,1.200757082375993e+18
36579,73199,0.0
36580,73202,
36581,73203,63018038201.0
36582,73204,
36583,73206,
36584,73208,6.172839506177161e+23
36585,73210,
36586,73216,
36587,73218,
36588,73223,1.0
36589,73224,
36590,73229,
36591,73231,
36592,73232,
36593,73233,
36594,73234,
36595,73235,
36596,73236,
36597,73238,
36598,73243,
36599,73244,2.0
36600,73247,
36601,73249,
36602,73250,
36603,73254,
36604,73255,171.0
36605,73256,100799861145.0
36606,73257,
36607,73259,
36608,73262,79.0
36609,73263,
36610,73265,
36611,73266,
36612,73267,
36613,73268,
36614,73269,2147483651.0
36615,73271,
36616,73278,
36617,73279,
36618,73280,
36619,73282,
36620,73288,
36621,73289,
36622,73290,
36623,73291,
36624,73292,
36625,73293,
36626,73295,
36627,73296,
36628,73298,
36629,73299,8.0
36630,73300,5.0
36631,73302,36.0
36632,73303,
36633,73304,
36634,73305,
36635,73306,
36636,73307,
36637,73309,
36638,73311,
36639,73312,
36640,73313,
36641,73314,
36642,73318,
36643,73319,
36644,73322,
36645,73323,
36646,73324,
36647,73325,
36648,73328,
36649,73329,
36650,73330,
36651,73333,
36652,73337,
36653,73338,
36654,73339,
36655,73340,4.002983330394931e+17
36656,73341,
36657,73342,
36658,73343,
36659,73345,
36660,73347,
36661,73349,
36662,73350,
36663,73351,
36664,73352,
36665,73353,
36666,73356,
36667,73359,
36668,73360,
36669,73362,
36670,73364,
36671,73365,
36672,73366,
36673,73370,
36674,73371,
36675,73372,
36676,73379,
36677,73381,0.0
36678,73383,
36679,73385,
36680,73386,
36681,73387,
36682,73390,
36683,73391,
36684,73392,
36685,73393,
36686,73395,
36687,73396,
36688,73397,
36689,73398,-40270.0
36690,73403,
36691,73407,
36692,73412,
36693,73413,
36694,73416,
36695,73417,
36696,73419,
36697,73423,
36698,73424,
36699,73425,
36700,73427,
36701,73431,
36702,73432,
36703,73433,
36704,73435,
36705,73438,
36706,73439,
36707,73440,
36708,73444,
36709,73447,
36710,73450,
36711,73451,
36712,73452,
36713,73455,81307300336923.0
36714,73458,247284.0
36715,73459,
36716,73462,
36717,73463,
36718,73464,
36719,73466,
36720,73467,
36721,73469,32.0
36722,73470,
36723,73474,
36724,73475,
36725,73477,
36726,73480,
36727,73481,3091063767615432.0
36728,73482,
36729,73483,
36730,73484,
36731,73485,
36732,73488,1049041748046874.0
36733,73489,
36734,73490,
36735,73491,
36736,73492,
36737,73493,
36738,73494,
36739,73495,
36740,73497,
36741,73503,
36742,73509,
36743,73511,
36744,73512,
36745,73514,
36746,73515,8414798.0
36747,73519,
36748,73521,
36749,73522,
36750,73523,
36751,73525,
36752,73526,
36753,73528,
36754,73532,
36755,73537,
36756,73538,
36757,73539,
36758,73540,
36759,73541,-99912799977.0
36760,73543,
36761,73544,
36762,73547,3505297298432.0
36763,73548,
36764,73549,
36765,73550,
36766,73553,360.0
36767,73554,
36768,73555,
36769,73560,
36770,73561,
36771,73562,
36772,73564,
36773,73565,
36774,73567,
36775,73568,
36776,73569,
36777,73570,
36778,73571,
36779,73572,
36780,73574,
36781,73576,
36782,73577,
36783,73578,
36784,73581,
36785,73582,
36786,73584,
36787,73589,
36788,73592,
36789,73593,
36790,73595,
36791,73596,221.0
36792,73598,
36793,73600,
36794,73603,
36795,73607,
36796,73609,
36797,73610,
36798,73613,
36799,73614,
36800,73615,
36801,73617,
36802,73618,
36803,73620,
36804,73621,
36805,73623,
36806,73625,
36807,73626,
36808,73627,
36809,73630,
36810,73631,
36811,73632,
36812,73633,
36813,73634,1.0
36814,73641,
36815,73643,
36816,73650,
36817,73652,
36818,73655,
36819,73656,
36820,73657,
36821,73659,
36822,73661,
36823,73662,
36824,73663,
36825,73664,
36826,73666,
36827,73668,
36828,73670,
36829,73671,
36830,73672,2719.0
36831,73673,
36832,73675,
36833,73678,
36834,73679,
36835,73680,
36836,73684,
36837,73686,
36838,73687,
36839,73688,547.0
36840,73689,7158278826.0
36841,73692,
36842,73693,
36843,73696,24609.0
36844,73698,
36845,73701,
36846,73702,
36847,73704,
36848,73706,
36849,73707,
36850,73708,184.0
36851,73710,
36852,73711,
36853,73715,
36854,73716,
36855,73720,
36856,73721,182.0
36857,73722,
36858,73725,
36859,73726,
36860,73727,
36861,73730,
36862,73733,5.360421084600269e+17
36863,73734,
36864,73737,
36865,73738,
36866,73745,
36867,73747,113.0
36868,73748,
36869,73749,
36870,73750,
36871,73752,1151040.0
36872,73754,
36873,73755,1221.0
36874,73756,
36875,73763,
36876,73764,
36877,73766,
36878,73767,
36879,73768,
36880,73774,
36881,73775,
36882,73776,
36883,73777,
36884,73779,
36885,73782,317.0
36886,73783,
36887,73784,
36888,73786,
36889,73789,
36890,73793,
36891,73794,
36892,73797,
36893,73798,
36894,73799,
36895,73803,
36896,73809,
36897,73810,
36898,73812,
36899,73813,
36900,73816,
36901,73821,
36902,73824,
36903,73825,
36904,73827,
36905,73829,
36906,73830,9000.0
36907,73831,
36908,73834,
36909,73835,
36910,73837,
36911,73838,1122001.0
36912,73839,
36913,73840,
36914,73843,9180.0
36915,73845,165412048981.0
36916,73846,
36917,73850,
36918,73851,
36919,73852,1320.0
36920,73853,
36921,73857,
36922,73858,
36923,73859,
36924,73863,
36925,73867,
36926,73869,
36927,73870,
36928,73873,
36929,73874,
36930,73876,
36931,73880,
36932,73882,
36933,73884,
36934,73888,
36935,73889,
36936,73891,
36937,73895,
36938,73897,
36939,73898,
36940,73899,
36941,73900,46.0
36942,73901,
36943,73905,
36944,73906,
36945,73908,
36946,73909,5401032.0
36947,73912,
36948,73913,
36949,73914,
36950,73915,
36951,73916,
36952,73917,
36953,73918,104.0
36954,73919,
36955,73920,
36956,73921,
36957,73922,
36958,73923,
36959,73924,35184374185983.0
36960,73925,
36961,73927,
36962,73929,
36963,73930,
36964,73933,
36965,73936,
36966,73937,
36967,73940,
36968,73943,
36969,73944,
36970,73945,
36971,73947,
36972,73948,
36973,73950,
36974,73955,
36975,73957,
36976,73958,
36977,73960,
36978,73963,2505397588.0
36979,73964,
36980,73966,
36981,73968,
36982,73970,
36983,73971,
36984,73972,
36985,73976,
36986,73977,
36987,73978,
36988,73981,
36989,73984,
36990,73986,
36991,73987,
36992,73989,
36993,73992,13077758635.0
36994,73993,
36995,73996,
36996,73997,
36997,73998,1.2499999999996723e+17
36998,73999,
36999,74000,
37000,74001,
37001,74003,
37002,74006,733112513821513.0
37003,74007,
37004,74009,14813622577.0
37005,74012,
37006,74014,
37007,74017,
37008,74018,
37009,74019,
37010,74020,
37011,74021,
37012,74023,2e+29
37013,74024,
37014,74025,
37015,74026,
37016,74028,
37017,74030,1547490316491771.0
37018,74037,
37019,74041,
37020,74042,
37021,74043,
37022,74044,
37023,74045,
37024,74046,
37025,74047,
37026,74049,74151823761.0
37027,74050,
37028,74051,
37029,74052,
37030,74054,
37031,74055,
37032,74056,
37033,74057,
37034,74058,
37035,74060,
37036,74061,
37037,74063,
37038,74065,
37039,74066,
37040,74067,
37041,74068,5.0
37042,74070,
37043,74071,
37044,74072,4649.0
37045,74074,
37046,74082,
37047,74085,137.0
37048,74090,
37049,74092,
37050,74094,
37051,74095,
37052,74098,
37053,74099,
37054,74101,
37055,74102,-22237.0
37056,74107,102950.0
37057,74108,
37058,74109,1042002568.0
37059,74111,
37060,74113,
37061,74114,
37062,74117,31678.0
37063,74119,
37064,74121,
37065,74122,
37066,74123,
37067,74125,
37068,74127,
37069,74130,
37070,74134,
37071,74136,4.0
37072,74137,3012301230123012.0
37073,74138,69544807113937.0
37074,74139,
37075,74141,
37076,74142,
37077,74143,
37078,74145,
37079,74147,
37080,74150,3656161926847376.0
37081,74152,
37082,74153,
37083,74154,
37084,74156,
37085,74157,
37086,74158,
37087,74159,
37088,74161,
37089,74169,
37090,74170,
37091,74171,
37092,74173,
37093,74175,
37094,74177,1.0111111111111111e+22
37095,74178,
37096,74179,
37097,74181,
37098,74183,
37099,74186,
37100,74188,
37101,74192,
37102,74193,
37103,74197,
37104,74202,
37105,74203,
37106,74204,
37107,74206,4.0
37108,74213,
37109,74214,
37110,74215,
37111,74217,
37112,74218,
37113,74223,
37114,74225,
37115,74226,549755813888.0
37116,74227,5.0
37117,74228,
37118,74229,
37119,74232,
37120,74233,-1.0
37121,74234,
37122,74235,
37123,74237,
37124,74239,
37125,74240,
37126,74243,
37127,74245,
37128,74246,
37129,74248,
37130,74249,74.0
37131,74250,
37132,74252,
37133,74254,
37134,74255,
37135,74259,
37136,74261,
37137,74262,
37138,74263,
37139,74266,1691586.0
37140,74268,
37141,74269,
37142,74270,
37143,74273,24682.0
37144,74277,2863311531.0
37145,74278,
37146,74279,
37147,74280,
37148,74282,
37149,74283,
37150,74284,
37151,74288,
37152,74293,
37153,74294,8504318886.0
37154,74295,
37155,74296,
37156,74297,
37157,74298,
37158,74299,
37159,74301,
37160,74302,
37161,74304,
37162,74305,73.0
37163,74308,
37164,74310,
37165,74312,
37166,74313,
37167,74318,
37168,74319,
37169,74320,
37170,74321,23515.0
37171,74324,
37172,74325,
37173,74326,118568.0
37174,74327,
37175,74331,
37176,74332,
37177,74335,
37178,74337,
37179,74340,
37180,74341,1437.0
37181,74344,
37182,74345,25769803708.0
37183,74349,201.0
37184,74352,
37185,74353,
37186,74354,
37187,74356,
37188,74359,
37189,74365,
37190,74367,
37191,74369,
37192,74370,
37193,74375,
37194,74376,
37195,74377,
37196,74379,
37197,74380,
37198,74381,
37199,74386,
37200,74388,
37201,74389,
37202,74390,
37203,74392,9.0
37204,74393,
37205,74396,
37206,74400,
37207,74401,
37208,74402,
37209,74403,
37210,74408,
37211,74413,
37212,74415,
37213,74417,
37214,74418,
37215,74421,
37216,74422,
37217,74424,
37218,74425,
37219,74427,
37220,74428,
37221,74430,
37222,74431,
37223,74433,120.0
37224,74435,
37225,74436,
37226,74438,
37227,74439,
37228,74441,
37229,74443,
37230,74444,
37231,74447,
37232,74450,
37233,74451,
37234,74452,
37235,74453,-31.0
37236,74454,
37237,74455,
37238,74456,
37239,74457,635466457082.0
37240,74459,
37241,74461,
37242,74464,
37243,74466,
37244,74469,
37245,74471,
37246,74472,
37247,74474,
37248,74475,
37249,74476,
37250,74478,
37251,74479,
37252,74480,
37253,74484,
37254,74485,
37255,74487,
37256,74488,
37257,74489,
37258,74491,1.0
37259,74492,
37260,74497,
37261,74501,
37262,74503,
37263,74505,
37264,74508,
37265,74509,
37266,74512,
37267,74513,
37268,74515,
37269,74517,
37270,74520,
37271,74522,
37272,74523,
37273,74524,
37274,74525,
37275,74526,
37276,74528,
37277,74529,
37278,74531,
37279,74534,
37280,74536,
37281,74542,
37282,74544,
37283,74545,
37284,74547,
37285,74549,
37286,74550,
37287,74551,
37288,74553,
37289,74559,
37290,74560,
37291,74561,
37292,74563,
37293,74566,
37294,74567,
37295,74568,
37296,74571,
37297,74572,
37298,74573,
37299,74576,
37300,74577,
37301,74578,
37302,74579,
37303,74580,
37304,74585,
37305,74591,
37306,74592,
37307,74594,17784.0
37308,74595,
37309,74596,
37310,74597,
37311,74598,
37312,74600,
37313,74601,
37314,74602,193710244.0
37315,74608,
37316,74611,
37317,74614,
37318,74615,
37319,74617,
37320,74619,
37321,74622,
37322,74626,
37323,74627,
37324,74628,
37325,74629,
37326,74630,
37327,74631,
37328,74634,
37329,74636,
37330,74637,
37331,74639,
37332,74640,
37333,74645,
37334,74646,
37335,74647,
37336,74648,88.0
37337,74650,
37338,74651,
37339,74654,
37340,74660,
37341,74662,
37342,74664,
37343,74665,
37344,74668,
37345,74669,
37346,74671,
37347,74673,
37348,74676,
37349,74679,
37350,74680,
37351,74681,
37352,74683,
37353,74684,8589934592.0
37354,74685,
37355,74690,
37356,74691,
37357,74692,
37358,74694,
37359,74696,2139295485800.0
37360,74698,
37361,74701,14706125.0
37362,74703,
37363,74705,
37364,74706,
37365,74709,
37366,74710,
37367,74711,
37368,74712,
37369,74713,
37370,74714,
37371,74715,
37372,74718,
37373,74721,
37374,74722,
37375,74724,
37376,74726,
37377,74727,
37378,74729,
37379,74730,
37380,74731,36.0
37381,74732,
37382,74733,
37383,74734,
37384,74737,
37385,74738,0.0
37386,74739,
37387,74744,
37388,74745,
37389,74746,
37390,74750,
37391,74751,
37392,74752,
37393,74753,
37394,74754,
37395,74756,
37396,74758,
37397,74760,
37398,74761,
37399,74762,
37400,74765,
37401,74767,
37402,74768,
37403,74770,
37404,74771,
37405,74773,
37406,74775,
37407,74781,
37408,74782,
37409,74784,
37410,74786,
37411,74790,
37412,74791,
37413,74794,
37414,74795,
37415,74796,
37416,74797,
37417,74798,75.0
37418,74800,
37419,74801,
37420,74803,0.0
37421,74804,
37422,74808,
37423,74809,
37424,74810,
37425,74811,
37426,74813,
37427,74814,
37428,74815,57543099.0
37429,74818,55854594334720.0
37430,74819,
37431,74822,
37432,74823,
37433,74824,
37434,74826,
37435,74828,
37436,74830,
37437,74831,
37438,74832,
37439,74837,
37440,74838,69.0
37441,74839,
37442,74840,
37443,74844,
37444,74845,
37445,74854,
37446,74856,0.0
37447,74857,
37448,74858,
37449,74859,
37450,74860,
37451,74861,
37452,74863,
37453,74868,
37454,74869,
37455,74871,
37456,74874,
37457,74875,
37458,74878,
37459,74884,
37460,74885,
37461,74890,
37462,74892,
37463,74894,
37464,74895,1391.0
37465,74896,
37466,74900,
37467,74901,
37468,74903,
37469,74906,
37470,74907,
37471,74908,
37472,74911,
37473,74912,
37474,74913,
37475,74914,
37476,74917,159.0
37477,74920,
37478,74921,1.0
37479,74922,
37480,74923,
37481,74926,
37482,74927,
37483,74929,
37484,74930,
37485,74932,
37486,74933,
37487,74934,
37488,74938,
37489,74940,
37490,74944,
37491,74947,
37492,74948,
37493,74949,3129419.0
37494,74950,
37495,74951,6217692609825.0
37496,74952,
37497,74956,
37498,74957,
37499,74959,322850404.0
37500,74961,
37501,74963,
37502,74964,
37503,74966,1.7395478284852943e+18
37504,74967,
37505,74968,
37506,74969,
37507,74972,
37508,74973,
37509,74975,
37510,74977,
37511,74978,
37512,74979,
37513,74982,
37514,74984,
37515,74986,
37516,74987,
37517,74989,
37518,74991,2576980378.0
37519,74994,
37520,74997,
37521,75002,172512624.0
37522,75005,
37523,75007,
37524,75008,
37525,75009,
37526,75011,
37527,75012,
37528,75017,
37529,75018,
37530,75020,
37531,75021,
37532,75023,
37533,75024,
37534,75028,
37535,75029,
37536,75030,
37537,75034,
37538,75037,
37539,75038,
37540,75039,36.0
37541,75041,
37542,75044,
37543,75045,
37544,75046,
37545,75047,
37546,75050,
37547,75051,
37548,75054,54.0
37549,75056,
37550,75059,
37551,75060,
37552,75061,604.0
37553,75068,
37554,75071,
37555,75073,
37556,75075,
37557,75079,
37558,75080,7.809523809523809e+17
37559,75081,
37560,75083,
37561,75087,
37562,75088,
37563,75089,
37564,75093,
37565,75097,
37566,75098,1469.0
37567,75099,1.0
37568,75102,
37569,75103,
37570,75105,
37571,75110,
37572,75111,
37573,75113,
37574,75114,
37575,75117,
37576,75123,
37577,75124,
37578,75130,
37579,75131,
37580,75133,
37581,75134,
37582,75135,
37583,75136,
37584,75138,
37585,75140,
37586,75142,
37587,75146,
37588,75149,
37589,75150,
37590,75153,
37591,75156,
37592,75157,
37593,75158,3221225409.0
37594,75160,
37595,75161,
37596,75163,
37597,75164,
37598,75165,
37599,75166,74.0
37600,75167,
37601,75168,
37602,75169,
37603,75173,
37604,75175,
37605,75176,
37606,75177,
37607,75179,
37608,75180,255981331487648.0
37609,75183,
37610,75184,
37611,75186,
37612,75189,
37613,75190,
37614,75192,
37615,75193,
37616,75195,
37617,75196,
37618,75197,
37619,75198,
37620,75200,
37621,75201,
37622,75203,1.3456790012021202e+30
37623,75204,
37624,75205,
37625,75208,8644.0
37626,75209,
37627,75213,
37628,75214,
37629,75215,
37630,75216,
37631,75217,
37632,75219,
37633,75220,
37634,75221,
37635,75222,
37636,75223,
37637,75224,
37638,75229,
37639,75230,
37640,75232,
37641,75233,
37642,75234,
37643,75235,
37644,75236,
37645,75237,
37646,75238,
37647,75242,
37648,75245,
37649,75247,
37650,75249,
37651,75253,8.888888888888888e+17
37652,75254,
37653,75255,
37654,75256,
37655,75258,
37656,75262,
37657,75265,
37658,75267,
37659,75268,
37660,75269,
37661,75270,
37662,75271,
37663,75272,7625731702713.0
37664,75277,
37665,75281,
37666,75282,
37667,75283,
37668,75285,
37669,75289,
37670,75291,
37671,75293,63245946.0
37672,75295,
37673,75296,13836125171.0
37674,75297,
37675,75300,
37676,75301,
37677,75303,
37678,75304,
37679,75305,
37680,75307,
37681,75308,
37682,75310,
37683,75311,
37684,75312,
37685,75313,
37686,75317,
37687,75321,
37688,75324,
37689,75327,
37690,75329,
37691,75332,
37692,75336,
37693,75337,
37694,75341,
37695,75343,
37696,75347,
37697,75348,7414874.0
37698,75349,
37699,75353,
37700,75354,
37701,75356,
37702,75357,
37703,75360,
37704,75361,
37705,75362,
37706,75363,
37707,75366,130.0
37708,75370,
37709,75371,
37710,75372,
37711,75375,
37712,75378,
37713,75380,
37714,75381,
37715,75385,
37716,75386,114254158.0
37717,75391,5.257963251296156e+16
37718,75392,
37719,75393,
37720,75394,
37721,75395,
37722,75400,
37723,75401,
37724,75402,
37725,75403,
37726,75404,137.0
37727,75406,
37728,75407,1.0
37729,75408,
37730,75409,
37731,75410,7793770037.0
37732,75412,
37733,75417,
37734,75418,
37735,75420,
37736,75422,
37737,75423,25.0
37738,75425,
37739,75426,
37740,75428,
37741,75431,
37742,75433,
37743,75434,
37744,75436,
37745,75437,
37746,75438,
37747,75439,
37748,75441,
37749,75443,
37750,75446,
37751,75447,
37752,75449,
37753,75452,
37754,75453,
37755,75454,
37756,75456,3589.0
37757,75457,
37758,75459,
37759,75462,
37760,75464,
37761,75467,11521.0
37762,75468,
37763,75469,
37764,75470,
37765,75472,
37766,75473,
37767,75477,
37768,75484,
37769,75490,
37770,75491,
37771,75492,
37772,75493,
37773,75496,
37774,75498,
37775,75501,
37776,75502,
37777,75507,
37778,75508,
37779,75510,
37780,75511,
37781,75513,1.2438800833105352e+16
37782,75514,
37783,75515,
37784,75517,7.006302246093749e+18
37785,75518,5351671520.0
37786,75520,
37787,75523,
37788,75524,
37789,75528,
37790,75529,
37791,75530,
37792,75532,
37793,75533,
37794,75536,
37795,75540,
37796,75541,
37797,75542,277.0
37798,75546,
37799,75547,
37800,75548,
37801,75550,
37802,75552,
37803,75553,38466.0
37804,75556,
37805,75557,
37806,75559,
37807,75560,
37808,75563,
37809,75564,
37810,75569,2343.0
37811,75570,
37812,75573,
37813,75577,
37814,75579,
37815,75580,
37816,75581,
37817,75582,
37818,75583,
37819,75585,
37820,75587,
37821,75588,
37822,75591,
37823,75596,
37824,75599,
37825,75600,
37826,75601,
37827,75602,65.0
37828,75604,
37829,75606,
37830,75607,
37831,75608,
37832,75609,
37833,75610,
37834,75611,652.0
37835,75615,31315698.0
37836,75616,
37837,75617,1.0
37838,75618,0.0
37839,75620,
37840,75622,
37841,75623,
37842,75625,
37843,75631,
37844,75633,
37845,75634,
37846,75636,
37847,75638,
37848,75639,
37849,75640,
37850,75642,
37851,75644,
37852,75646,
37853,75648,
37854,75652,
37855,75656,
37856,75657,808.0
37857,75658,
37858,75659,
37859,75664,
37860,75665,
37861,75666,
37862,75667,
37863,75669,
37864,75671,
37865,75672,
37866,75673,
37867,75676,
37868,75679,
37869,75680,0.0
37870,75683,
37871,75685,967363153.0
37872,75686,
37873,75688,
37874,75690,5372879343616.0
37875,75692,
37876,75694,
37877,75695,
37878,75696,
37879,75697,
37880,75698,
37881,75699,
37882,75700,
37883,75701,
37884,75702,1129717587079.0
37885,75710,
37886,75713,
37887,75715,
37888,75716,
37889,75718,
37890,75720,
37891,75721,
37892,75723,
37893,75726,16219041317.0
37894,75727,
37895,75728,
37896,75730,
37897,75732,
37898,75736,
37899,75738,
37900,75740,
37901,75741,
37902,75743,
37903,75745,
37904,75748,
37905,75751,
37906,75752,
37907,75754,
37908,75755,
37909,75756,
37910,75758,
37911,75759,
37912,75761,
37913,75762,
37914,75763,
37915,75764,
37916,75765,
37917,75767,
37918,75768,
37919,75769,
37920,75772,
37921,75773,
37922,75774,
37923,75780,
37924,75781,
37925,75782,
37926,75784,
37927,75785,
37928,75787,
37929,75788,8.0
37930,75790,
37931,75792,
37932,75793,
37933,75795,
37934,75796,
37935,75800,
37936,75801,38909776192355.0
37937,75803,
37938,75805,
37939,75808,
37940,75809,
37941,75810,
37942,75811,
37943,75812,
37944,75813,
37945,75816,
37946,75817,
37947,75819,
37948,75820,
37949,75821,
37950,75823,
37951,75826,
37952,75828,
37953,75830,
37954,75831,
37955,75832,
37956,75836,
37957,75837,
37958,75838,
37959,75839,
37960,75840,
37961,75842,
37962,75843,
37963,75845,
37964,75846,
37965,75847,
37966,75848,
37967,75850,
37968,75852,
37969,75855,
37970,75856,
37971,75857,
37972,75858,
37973,75864,
37974,75865,
37975,75866,
37976,75867,2889.0
37977,75870,
37978,75872,
37979,75874,163.0
37980,75875,
37981,75876,
37982,75877,
37983,75879,6.0
37984,75881,
37985,75882,
37986,75884,
37987,75886,
37988,75887,
37989,75888,
37990,75889,
37991,75891,
37992,75894,
37993,75896,
37994,75900,-4160406792963.0
37995,75901,
37996,75902,
37997,75905,
37998,75908,74.0
37999,75909,
38000,75910,
38001,75912,
38002,75913,
38003,75914,5980341655.0
38004,75915,
38005,75918,
38006,75919,5.65489973631871e+16
38007,75924,
38008,75925,
38009,75926,
38010,75927,
38011,75928,
38012,75933,
38013,75934,
38014,75939,
38015,75940,
38016,75944,
38017,75946,
38018,75950,
38019,75951,
38020,75952,
38021,75953,
38022,75955,
38023,75956,
38024,75961,86695630670878.0
38025,75962,
38026,75964,
38027,75966,
38028,75969,
38029,75970,
38030,75972,
38031,75973,5.0
38032,75975,
38033,75977,
38034,75980,2052549373305509.0
38035,75982,
38036,75984,
38037,75992,
38038,75993,
38039,75994,2.0
38040,75996,
38041,76000,
38042,76007,
38043,76008,
38044,76009,
38045,76010,
38046,76011,
38047,76012,
38048,76016,
38049,76017,
38050,76018,
38051,76019,
38052,76021,
38053,76030,
38054,76034,
38055,76037,
38056,76039,
38057,76040,
38058,76042,
38059,76043,
38060,76044,
38061,76046,
38062,76047,
38063,76049,
38064,76052,
38065,76053,
38066,76055,
38067,76057,
38068,76059,
38069,76060,
38070,76061,
38071,76064,
38072,76066,2.0
38073,76068,
38074,76070,
38075,76074,
38076,76078,
38077,76079,29.0
38078,76081,4385438048.0
38079,76082,
38080,76084,126.0
38081,76087,
38082,76089,
38083,76090,140596265198479.0
38084,76092,
38085,76093,
38086,76095,
38087,76096,
38088,76098,
38089,76101,
38090,76103,
38091,76108,0.0
38092,76112,
38093,76114,
38094,76117,
38095,76118,
38096,76120,
38097,76121,
38098,76122,
38099,76123,2389.0
38100,76124,
38101,76127,
38102,76129,
38103,76131,
38104,76132,
38105,76134,
38106,76135,
38107,76136,
38108,76137,
38109,76139,
38110,76140,234.0
38111,76142,
38112,76145,
38113,76148,461.0
38114,76151,
38115,76154,91910185520400.0
38116,76159,
38117,76161,
38118,76166,
38119,76167,14118.0
38120,76169,
38121,76170,
38122,76176,
38123,76177,
38124,76180,
38125,76181,
38126,76184,
38127,76186,
38128,76187,
38129,76192,
38130,76193,
38131,76196,
38132,76200,
38133,76203,
38134,76204,
38135,76205,
38136,76206,
38137,76209,
38138,76210,
38139,76211,1303.0
38140,76213,3.0
38141,76216,
38142,76217,
38143,76218,
38144,76220,
38145,76222,
38146,76223,
38147,76226,
38148,76227,
38149,76228,
38150,76230,
38151,76231,
38152,76232,
38153,76233,
38154,76237,10.0
38155,76240,
38156,76241,
38157,76243,
38158,76245,
38159,76247,
38160,76248,
38161,76251,
38162,76254,
38163,76256,
38164,76258,
38165,76260,
38166,76262,
38167,76264,168.0
38168,76265,
38169,76271,4920.0
38170,76274,
38171,76276,
38172,76277,
38173,76282,
38174,76283,
38175,76284,
38176,76287,
38177,76289,
38178,76291,
38179,76294,
38180,76298,
38181,76299,
38182,76302,
38183,76303,
38184,76308,
38185,76309,
38186,76311,
38187,76313,
38188,76315,
38189,76316,0.0
38190,76317,
38191,76318,
38192,76319,
38193,76325,
38194,76328,
38195,76329,
38196,76333,
38197,76334,
38198,76335,
38199,76338,
38200,76339,
38201,76340,
38202,76342,
38203,76343,
38204,76345,
38205,76346,
38206,76348,
38207,76352,
38208,76353,
38209,76354,
38210,76355,
38211,76357,
38212,76358,
38213,76360,
38214,76362,
38215,76363,
38216,76365,
38217,76366,
38218,76367,
38219,76372,
38220,76377,
38221,76379,
38222,76380,3362674079685077.0
38223,76381,
38224,76383,
38225,76384,
38226,76385,
38227,76391,
38228,76392,
38229,76393,
38230,76394,
38231,76400,
38232,76401,
38233,76403,
38234,76405,
38235,76406,
38236,76408,
38237,76411,1.0
38238,76412,
38239,76413,
38240,76417,
38241,76418,
38242,76419,
38243,76420,
38244,76421,
